kew_word,text_window,file,period,key_word,sentiment,confidence_score
París,"prosa de Unamuno y por el pincel de Zuloaga . La historia , la tradición , la rutina , nos ahogan , nos aplastan . Es necesario romperlas para surgir hacia el presente , hacia el progreso . » Otra carta decía : « Madrid , ¡ oh ! ¿ Ves la calle de Alcalá en un día de toros con Bombita ? ( Creo que no puedo concretarte motivo de mayor animación ... ) Pues así están todos los días y a todas horas , de gente y de coches , los bulevares y cualquier calle del centro de París . Pero , además , ¡ qué diferencia de todo con todo ! En Madrid parece que , al edificarlo , faltó el terreno , según se iba trazando cada calle y cada plaza ; aquí , cada plaza y cada calle , tomó el espacio necesario para ofrecer inmensas perspectivas . No podrás imaginar nada más grandiosamente bello que esta enorme urbe , capital del mundo y como del alma de la civilización , cruzada de aeroplanos por los aires , de lindas naves de transporte por el río , de un verdadero tumulto de coches y de autos",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Neutral,0.7849142551422119
París,"pueblo , pues el círculo entero comprende , como he dicho , 
 360 ; corresponden a cada hemisferio 180 , y como   los grados se cuentan desde el Ecuador al polo inmediato , se dice que un punto cualquiera está a tantos   grados de latitud norte o sur , según esté más próxima a uno u otro polo . -Ya sé lo que es latitud . ¿ Y la longitud ? -Longitud es la distancia de un punto al meridiano ; puede ser oriental u occidental y se advierte si es   del meridiano de Madrid , París , etc. Tú me has dicho   de la isla de Hierro . -Ya lo entiendo . Continúo , pues . Historia es la relación de los sucesos pasados . La   Historia puede ser Sagrada y profana : la primera es la   que trata exclusiva o muy particularmente del pueblo   de Israel ; y la segunda la de los demás pueblos . Divídese 
 ésta en Universal , General , Particular , Crónicas ,   Anales y Biografías . Historia Universal es la de todas las naciones ; General , la de una nación ; Particular ,",SPA3028_PascualDeSanjuan_Flora_annotated.xml,1880-1899,París,Neutral,0.7834858894348145
París,"resonado siempre en mis oídos para alentarme y fortalecerme en la espinosa senda que emprendía . Quizás , me decía a mí mismo , quizás , y seguía adelante con incansable afán , con constancia nunca desmentida . He estudiado mucho : he trabajado mucho ; no quería volver a ti hasta haber conquistado un nombre ilustre , hasta que pudiese ofrecer a tus plantas una corona de laurel . ¡ Dios ha bendecido mi trabajo ! Mi estatua de la Resignación Cristiana , cuyo rostro expresaba tu dulzura inefable y encantadora , ha sido premiada en la Exposición de París con una medalla de oro : mis compatriotas , en albricias , me han regalado una corona de laurel ... Abrió la caja y sacó la corona imperecedera , precioso galardón de su perseverancia y su talento . -¡Heme aquí , Juana , heme aquí ! , repitió con voz alterada y apenas inteligible . ¡ Oh , tú , a quien todo lo debo , honradez , gloria , fortuna ! ¿ Podré deberte también la dicha de mi alma ? ¿ Podré llamarte la madre de mis hijos ? -¡Sí ! , murmuró dulcemente Juana ; ¡ sí",SPA2015_Grassi_ElCopoDeNieve_annotated.xml,1860-1879,París,Very Positive,0.7762610912322998
París,"decirla : « Perdón , Diosa , te engañé ; conservaba ese recuerdo de mis necios triunfos parisienses , y lo rindo a ti ; tú , con la entrega de tu alma , con la sola perspectiva de tu amor íntegro y enorme , me has enseñado a conocer lo supremo del amor y a avergonzarme de pasadas aventuras ; por ti , por la mujer cuya hermosura material ansío con mortales agonías , pero de quien un solo perdido suspiro también me haría matarme , sé hoy que el paganismo , acaso bello , pero bestia , de París , es algo miserable y sin espíritu , bajo la advocación del cual , esa hembra vestida de tisú de oro o desnuda en impudicias , prostituyó mi dignidad y mi carne de Hombre , tomándolas para el recreo de su capricho a cuentas del valor de su beldad , como yo tomé la carne de otras prostitutas a cuenta del valor de mi dinero . Perdón , Diosa , por todo , por mi error , por mi doloroso descaro , indispensable a la total entrega de mi ser . Es tuyo . Recógelo con sus altezas , con",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Very Positive,0.7742839455604553
París,"Gamoda ha muerto . ¿ Se ha matado , o lo 
 han matado ? -¡¡María ! ! -De todo es ella capaz . -Creo , por el contrario , que la condesa es buena . -¡Eh ! -No te asombres . En la condesa el primer impulso es bueno 
 siempre , lo demás depende de las circunstancias . -¿Y lo que ha hecho últimamente con Luisa ? -Bien ; 
 lo que te estoy diciendo : las circunstancias . -Mira , no 
 me convencerás de eso ; de otra cosa sí . Créeme . 
 Vete a París . Te quiero lejos y grande , mejor que 
 cerca y pequeño . -Niña mía , tú 
 deliras . -Ven , acércate a la ventana . ¿ Ves aquella 
 nube negra que cubre a la luna en este momento ? -Sí , 
 la veo . -Figúrome que es un mal presagio . No me apartaré 
 de ti en toda la noche . -¿Vamos , pues , a dormir juntos ? -Si es necesario , sí . Todo , absolutamente todo , menos 
 que la condesa te pierda . - 
          
            ¡ Todo , todo",SPA3015_Sawa_LaMujerDeTodoElMundo_annotated.xml,1880-1899,París,Very Positive,0.7704436779022217
París,". París ha encantado siempre : esta populosa villa es la hada del placer y de la locura . La alegría , la pasión , la vida , están allí en el ambiente , y se suben al cerebro como una deliciosa embriaguez . La civilización es un néctar para ciertas organizaciones privilegiadas , pero un veneno mortal para quien no tiene muy segura la cabeza , la razón muy recta y muy severa , y el corazón muy puro . Con estas armas se puede vivir en cualquiera parte , y no hay que temer á los miasmas de París . Pero , en aquella época , vivían allí algunas personas amigas nuestras que no tenian ninguno de estos preservativos , y que habian cedido al influjo de aquella atmósfera cargada de perfumes emponzoñados . Antes de ir en busca de Dolores , á la que tal vez no podremos hallar hasta el capítulo siguiente , vamos , lector amigo , á un lindo y pequeño palacio situado en la calle de Rívoli , y cuyo exterior , del tiempo del renacimiento , le daba el aspecto más precioso que se puede imaginar . Como á las tres de una",SPA2022_Sinues_ElAlmaEnferma_annotated.xml,1860-1879,París,Very Positive,0.7699264883995056
París,"otra suerte imposible vivir en los celos y 
 recelos sin término ; en los delirios sin tregua ; en los deseos sin 
 satisfacción ; en los ensueños sin realidad ; en los combates sin 
 victoria ; en las esperanzas que han de terminar forzosamente por 
 una desesperación muy parecida a la muerte . ¿ La pasión no mató a 
 Elena ? Pues la pasión murió en Elena . Las palabras misteriosas de 
 su padre ; la carta desgarradora de su amante ; . la separación 
 interpuesta tan a tiempo ; la vida de París , y ¿ por qué no decirlo 
 de una vez ? hasta la presencia de Jaime la consolaban de su perdido 
 amor y la impulsaban a sentir otro nuevo , si menos intenso , menos 
 ocasionado también a tempestades . Principios de olvidar a Ricardo , 
 principios de inclinarse a Jaime ; propicia ocasión para tejer 
 nuevas relaciones , sobre todo , tratándose de jóvenes tan accesibles 
 al amor , y entre los cuales se levantaba un tercero tan hábil en 
 urdir matrimonios como el marqués de la Tafalera . ¿ Qué muralla",SPA2001_EmilioCastelar_Ricardo_annotated.xml,1860-1879,París,Very Negative,0.7479994297027588
París,"acompañábase de una cajita , dentro de la cual venía un minúsculo y monísimo esqueleto ... Dudas . ¡ Ah ! Contempláronlo sombrías . ¿ Querría el altivo expresar que su pasión por la falsa , que el despecho y el dolor que hiciéronle alejarse de ella , en fuga de casi trágica melancolía , hubiesen muerto , o simplemente mandaba el esqueletito de pasta de marfil , articulado con alambres , como muestra del esprit de los franceses ? ¡ Ah ! , ¡ ah ! , ¡ París ! ¡ El prestigio que le daba a Octavio aquel París , donde nunca había estado nadie de esta Joya , ni el conde , con ser conde ! ... Y Ernesta , meditando esto , abrumada por la dolida y simpática admiración creciente que todas le rendían al que pudo ser su novio ; dudando , además , si encargarse de calzón o de falda un traje de amazona ( ¡ claro , bah , aprendería la equitación ! ) , dijérase que continuaba dirigiendo los tantos primores de su ajuar , más con el pensamiento puesto en la hechicería del París de maravilla , donde Octavio se encontraba ,",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Very Negative,0.7471465468406677
París,"uno y de embajador el otro , habíanse cruzado muchas 
						 veces entre los dos palabras y frases ya en tono serio , ya 
						 en lenguaje semi-festivo , bien irónicas , bien agrias 
						 y algunas veces cáusticas , que por más que 
						 la política y la cortesanía acudieran a endulzarlas 
						 con algún correctivo , expuesto en son de franqueza 
						 que modificara su acritud , es de admirar que entre dos personajes 
						 da tal calidad y ambos puntillosos , no pararan en rompimiento . A consecuencia de haber enfermado su esposa doña 
						 Teresa en París , tuvo el de Aranda que mandarla a 
						 España , y no pudiendo sobrellevar sino con gran disgusto 
						 esta separación , resolvió abandonar la embajada 
						 de aquella nación , que le estaba confiada , e hizo 
						 dimisión de su cargo en mil setecientos ochenta y 
						 siete , la cual le fue aceptada por el monarca , y en virtud 
						 de ello regresó a España nuevamente el conde 
						 de Aranda . A su llegada a Madrid no demostró al ministro 
						 más simpatías de las que había manifestado 
						 por escrito en tanto fue",SPA2021_RafaelDelCastillo_LosCaballerosDelAmor_annotated.xml,unknown,París,Neutral,0.743904709815979
París,"que constituíanle los recuerdos del viaje , Octavio complacíase en permanecer solo horas y horas , entregado melancólicamente a su pasión profunda por París . Por París , en su conjunto de diáfana gran ciudad maravillosa ; no por determinada mujer alguna de las que allí , con sus varias bellezas y elegancias , hubieron de revelarle el verdadero sentido paradisíaco y dulce del amor . Amaba a París intensamente , locamente , triste , muy tristemente , al encontrarse lejos de él , como a una extraña multiforme diosa que resumiera todos los encantos de la vida . « París ... , capital de la Vida » , hubiese definido él de buen grado ; y en los estereóscopos y en las lupas traídos de París extasiábanle con delicia igual los retratos de divinas que le ungieron con sus besos : de la Olga Stelly , del Olympia ; de la Gaby Vilvert , de Marigny ; de la Mado Yot , de Tabarin ; y las áureas estatuas del Hôtel de Ville y del puente de Alejandro . Miraba , miraba al fin de un modo sagrado , predilecto , a morirse de mieles del dolor , las dos",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Very Positive,0.7403242588043213
París,"en que 
				 en una mezquina caja , iban los mezquinos restos del más 
				 mezquino de los hombres , D. Jeremías Tembleque , que 
				 murió mezquinamente de la mezquina desgracia de haber 
				 bajado los fondos en Francia . Su vida , como su muerte , fue 
				 una patente prueba de los goces , satisfacciones y bienes 
				 que saca el miserable avaro de su dinero . Murió ab 
				 intestato , y sus herederos , a quienes se avisó por 
				 los diarios , cuando acudieron , sólo hallaron las inscripciones 
				 del gran libro de París , las que compró D. 
				 Roque por poco menos de nada , el famoso baúl con tres 
				 camisas de algodón , tres pares de calcetines de hilo , 
				 dos pañuelos de yerbas , todo calado y bordado ; los 
				 platos lañados , el sofá de hojas de maíz , 
				 que ya chocheaban , y una subida cuenta de 
				  gastos de entierro , 
				 derecho de herencia y tutti cuanti ; sin olvidar un aviso 
				 puesto en un diario concebido en estos términos : 

				 « Tenemos 
				 que lamentar la muerte del apreciable",SPA1017_FernanCaballero_Lagrimas_annotated.xml,1840-1859,París,Very Negative,0.7402071952819824
París,"flores y las copas . Pero Ernesta atendía a la vez a los cumplidos que dirigíanla de todas partes ... , y Octavio , mudo , enfrente , inadvertido de ella , queriendo no mirarla , la miraba ; mirábala a menudo en vuelos rápidos de ojos . Una irritada obstinación le constituía el afán de deshacerse aquel asombro que , así vestida , tan prodigiosamente vestida , hubo de causarle . Por lo pronto , achacándole su cautiva sorpresa al atavío , cual si fuese otra mujer cien veces más hermosa que la que él dejó al partir para París , explicábase la transfiguración teniendo en cuenta que nunca , antes , porque no hubo bailes ni teatro en aquella temporada , habíala visto tan a todo lujo engalanada , sino en simples trajes de visita . ¡ Ah , las sedas , los encajes de Bruselas , las joyas ! . Regalos del padre , del marido ... , en el pelo tenía una diadema de zafiros y brillantes ; en el escote , el suave oriente de las perlas ; en las orejas , en las muñecas , en los dedos , más perlas , más brillantes ,",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Neutral,0.7367624044418335
París,"iban a la Gran Rueda a ver la Danza Oriental , donde varias francesas de Argel o de Batignolles , al son de un piano , de unas panderetas y un tamboril , se dislocaban las caderas , la cintura y el vientre , con penosas contorsiones de envenenados con estricnina . En los bulevares exteriores los bandidos hacían de las suyas . Rara era la noche en que no reñían entre sí , dejando , ante la policía impotente , un reguero de cadáveres y heridos . Los periódicos daban cuenta de asesinatos y cambriolages en pleno corazón de París . Los más de estos delincuentes eran souteneurs que , durante el invierno , vivían de la prostitución . En estío , en que París se vaciaba , recurrían a desvalijar las casas y asaltar a los transeúntes , revólver en mano . Era peligrosísimo andar de noche por la ciudad solitaria y silenciosa , mezquinamente alumbrada por agónicos mecheros de gas . Baranda , de puro aburrido , tomó un coche , después de comer . -A los Campos Elíseos -dijo al cochero que , del bulevar Malesherbes , torció por la rue Royale , y atravesando la plaza",SPA4019_Bobadilla_AFuegoLento_annotated.xml,1900-1920,París,Very Negative,0.7365056872367859
París,"insecto , porque el hombre las domina tanto 
 que ha llegado a perfeccionarlas . Allí estaba la 
 condesa del Zarzal , más insolentemente hermosa que 
 de costumbre , casi en cueros , como todas las mujeres , luciendo 
 el brillante satinado de sus carnes en la elegante desnudez , 
 de su traje de corte , y tan llena de soberanía , que 
 un taburete en que se sentara tomaba inmediatamente la apariencia 
 y la majestad de un trono . Hablaba con X , un periodista 
 a quien odiaba porque había hecho en París 
 una heroica campaña desde su revista mundana , en pro 
 de la infortunada señorita de Galindo . Verlo , dejarse 
 saludar por él , y responderle amablemente fue el prólogo 
 de un proyecto de seducción intentado vanamente por 
 ella . -Condesa , la hermosura toma cada vez más amplia 
 posesión de vuestra persona . -¡Quiá ! No tanto , 
 como aumenta la pasión en vuestra defensa . ¿ Cobráis 
 adelantado ? -La hermosura y la desgracia no pagan ni antes 
 ni después . -Pero hay ausencia de ambas cosas en 
",SPA3015_Sawa_LaMujerDeTodoElMundo_annotated.xml,1880-1899,París,Very Positive,0.7327978610992432
París,"que habian soñado para ella sus padres : pero habia llegado con el alma herida de muerte , y su corona de Condesa debia ceñir una frente moribunda ! Luz , apenas casada , fué á vivir á casa de los padres de su esposo , y no hay que decir si la buena Elena y el honrado Benavides serian para aquella niña angelical unos amorosos padres , y Modesta una amorosa hermana . Lágrimas y su marido fueron á habitar una elegante casa que para ellcs habia comprado el Conde de Elven . Frantz tenia empeño en marchar á París por una temporada para que Lágrimas conociese la gran capital del mundo civilizado : pero la Condesa , que delante de él callaba siempre , habia dicho á Lágrimas : — Hija mia , no te separes de mí hasta dentro de un mes . — ¿ Por qué mamá ? preguntó Lágrimas : cuanto antes me vaya antes volveré . — Sin duda : pero dentro de un mes me harás falta aquí . — Siendo así , no me marcho , dijo Lágrimas : tú antes que todo . Dolores , tranquila por este punto , pareció vivir",SPA2022_Sinues_ElAlmaEnferma_annotated.xml,1860-1879,París,Very Positive,0.7320047616958618
París,"es de que el mundo la aplauda más que la perdone , y que al fin logre una existencia feliz y tranquila , después de tantos y tan crueles sufrimientos ! ¿ Será verdad que la tibieza del marido autoriza a la mujer para buscar el calor de otro corazón apasionado ? ¡ Tal vez sí ! ¡ Cuantos libros leo , presentan a mis ojos a la mujer extraviada , merced a una fatalidad ineludible , ciñendo la corona brillante de los mártires ! Calló un instante y luego repuso : -Mis muebles y mis trajes , traídos de París , son superiores a todos los de Orduña ; mi mesa es espléndida , y me rodean muchos más criados de los que necesito . Guillermo es bueno , honrado , laborioso . Tiene noble figura y exquisita educación . Pero me falta algo : algo que ignoro , pero cuyo nombre encuentro en estos libros , y quizás en el fondo de mi alma . ¿ Por qué me habrá regalado Guillermo esta rica biblioteca ? Antes tomaba la vida como es en sí : ahora aspiro a hallar otras emociones , otras luchas , otras glorias . Mi",SPA2015_Grassi_ElCopoDeNieve_annotated.xml,1860-1879,París,Very Positive,0.7277068495750427
París,"la despedida eterna del 
 padre , la muerte fulminante del hermano , la locura furiosa de la 
 madre . Así jamás volvieron a verse abiertas las ventanas del 
 palacio de los condes de la Floresta en la Avenida de los Campos 
 Elíseos . Jamás este matrimonio , ni mucho menos el de sus ahijados , 
 Elena y Jaime , volvieron al mundo , consagrados a emplear en obras 
 misteriosas de caridad las inmensas fortunas dejadas por tantos 
 infelices . El día que depositamos los restos de Ricardo en el 
 primer cementerio de París , prometí , ocultando los nombres por 
 respeto a una gran desventura , escribir esta historia solamente 
 para enseñar a las familias cuán terribles son las consecuencias de 
 un matrimonio sin amor . La obra será mala , porque la emoción se ha 
 sobrepuesto en ella al arte ; pero es tan buena la intención , que 
 confío en el rescate de tantos errores y tantas faltas . Bien sabe 
 Dios que no me ha guiado otro móvil . Y concluyo , porque estos 
 tristes recuerdos me apenan como el día mismo en",SPA2001_EmilioCastelar_Ricardo_annotated.xml,1860-1879,París,Very Positive,0.7202011346817017
París,"París , en su conjunto de diáfana gran ciudad maravillosa ; no por determinada mujer alguna de las que allí , con sus varias bellezas y elegancias , hubieron de revelarle el verdadero sentido paradisíaco y dulce del amor . Amaba a París intensamente , locamente , triste , muy tristemente , al encontrarse lejos de él , como a una extraña multiforme diosa que resumiera todos los encantos de la vida . « París ... , capital de la Vida » , hubiese definido él de buen grado ; y en los estereóscopos y en las lupas traídos de París extasiábanle con delicia igual los retratos de divinas que le ungieron con sus besos : de la Olga Stelly , del Olympia ; de la Gaby Vilvert , de Marigny ; de la Mado Yot , de Tabarin ; y las áureas estatuas del Hôtel de Ville y del puente de Alejandro . Miraba , miraba al fin de un modo sagrado , predilecto , a morirse de mieles del dolor , las dos fotografías de su Or du Rhin ... Los libros , fieles antiguos compañeros , habían perdido la facultad de distraerle . Largos ratos proyectaba hablar seriamente",SPA4004_TrigoFelipe_Jarrapellejos_annotated.xml,1900-1920,París,Very Positive,0.7163729071617126
París,"Londres , se haría dueño de la mitad más una , y por lo tanto del negocio . Porque le interesaba para sus fines políticos y económicos y por satisfacer al genio fanfarrón que , a pesar de su avaricia , habitaba dentro de él , resolvió dar un gran baile de trajes en su magnífico palacio , invitando a toda la aristocracia madrileña y a las personas reales . Los preparativos comenzaron dos meses antes . Aunque el palacio estaba espléndidamente amueblado , el duque hizo desterrar de los salones algunos muebles demasiado grandes y pesados y traer de París otros más sencillos y ligeros . Se quitaron algunos tapices ; se compraron muchos objetos de arte , de los cuales estaba un poco necesitada la casa . Veinte días antes del designado para el baile , se enviaron las grandes tarjetas de invitación . Era necesario todo este tiempo para que los invitados pudiesen preparar sus disfraces . Exigíase traje de capricho : a los caballeros , cuando menos , la talmilla veneciana sobre los hombros . La prensa comenzó a esparcir el anuncio del baile por todos los rincones de España . Como su madrastra ni entendía mucho",SPA3022_PalacioValdes_LaEspuma_annotated.xml,1880-1899,París,Neutral,0.7155346870422363
París,"forzosamente opiniones erróneas y entusiasmos peligrosos , y en una 
                         imaginación vigorosa acaso también culpables extravíos . Volvimos a París en 
                         el invierno de 1814 a ser testigos de la caída del coloso imperial . Parecía que la consternación dominaba todos los ánimos , con aquel trastorno 
                         que debía mudar el destino de Europa ; y esta situación general y el mal 
                         estado en que se hallaba ya la salud de mi marido , me 
                         autorizaban a separarme absolutamente de la sociedad ; por manera que en los 
                         cuatro meses que aún estuvimos en París , apenas salí de su aposento . 
                         Creyendo recobrar su salud con influencia del clima natal , resolvió el conde 
                         venirse a España , y en el mes de mayo pisé por primera vez el suelo en que 
                         habían nacido mi madre y mi marido , y hacia el cual tuve siempre un 
                         particular cariño . Pero el aire patrio no tuvo en la salud del conde la 
                         favorable influencia que había esperado : experimenté el pesar de perderle 
                         pocos meses después de su llegada a Madrid . Sí , Carlos , tuve un",SPA1022_GomezDeAvellaneda_DosMujeres_annotated.xml,unknown,París,Very Negative,0.7155038118362427
París,"alegre , tu belleza será el encanto y el asombro de todos . — Mi buena Berta , tú me lisonjeas para hacerme olvidar mis penas , dijo Dolores con una triste sonrisa y tomando una mano de su amiga : ¡ gracias ! pero sabe que ni deseo sentir amor ni tampoco inspirárselo á nadie . — Eso ya vendrá luego : ahora déjame que te entere de mis asuntos domésticos y de familia : mi padre ha vuelto á Sevilla , donde vive pacíficamente en su casa : mi hermana se halla por ahora con casa puesta en París : yo vivo , pues , aquí sola con mi marido , quien , á pesar de algunas rarezas suyas , me hace feliz , por que posee las mas nobles cualidades : tú le conocerás y le apreciarás : ahora bien , mi querida Dolores , yo soy rica , y tú no debes pensar más que en ser dichosa á mi lado : puedo , desde luego , hasta ofrecerte una fortuna , aunque modesta , para que te ayude á hallar un esposo de regular posición social : no pienses en otra cosa que en estar linda",SPA2022_Sinues_ElAlmaEnferma_annotated.xml,1860-1879,París,Very Positive,0.712690532207489
Portugal,"damas y galanes , que unas veces reprimía Don Felipe públicamente con mano firme , otras corregía en secreto y no pocas dejaba correr sin darse por entendido , por razones que siempre permanecieron secretas . Dividíase la corte , como en casi todas ellas acontece , en dos campos completamente diversos : el palaciego y el político . Formaban en aquella época el centro del primero dos princesas tan notables por sus virtudes como por su hermosura , unidas estrechamente por la amistad más tierna : tales eran la reina Doña Isabel de Valois y la princesa viuda de Portugal Doña Juana , que sólo contaban entonces veinte años la primera y treinta la segunda . En torno de ellas agrupábanse las numerosas damas de ambas , pertenecientes todas a la más alta nobleza española , sin que faltasen tampoco algunas francesas entre las de la reina y varias portuguesas entre las de la princesa , en pugna siempre estas extranjeras con las castellanas . Pasaban de cincuenta las damas de la reina , solteras todas , y solían permanecer en Palacio hasta procurarlas los reyes ventajosos casamientos . Tenía también diez dueñas de honor , viudas , señoras de",SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Portugal,Neutral,0.7600786089897156
Portugal,". — Buen hombre , ignorais la desgracia de mi pobre hermano ... ha muerto ... — ¡ Que ha muerto!—exclamó sorprendido el veterano . —¿Cómo , si nunca ha gozado mejor salud ? — Las halas no respetan la salud . — Señora , creo que no os he comprendido , y no es extraño porque soy bastante torpe . Mirad que quiero a vuestro hermano como a las niñas de mis ojos ... ¿ Qué balas si ha quedarlo aquello como una balsa de aceite ? La última batalla se dió muchos días antes de salir yo de Portugal , y después , segun todo el mundo sabe , no ha habido más que fiestas por la coronación del rey . — Ahora me toca a mí no comprenderos . — Debeis saberlo lo mismo que yo porque segun me dijeron los dos habían escrito a vuestra señora madre antes de que yo saliese de Aveiro ! — Ciertamente . — Y os daban la noticia de la conclusión de la guerra ... — Aquí dice también que había escrito dos días antes , pero no hemos recibido la carta . — Esto es para volverse loco . —",SPA1014_OrtegaYFrias_Cervantes_annotated.xml,1840-1859,Portugal,Very Negative,0.7227635979652405
Portugal,", llevais un nombre ilustre , estáis dotado de una 
 inteligencia superior , y podeis brillar en el mundo . Vos no lo deseáis ; 
 pero yo soy vuestra madre y lo deseo , lo quiero . — Gracias , madre mía . — Contando con vuestra obediencia me he comprometido , y como nadie 
 hubiera creido que en tantos días no habíais decidido , me he visto 
 obligada a responder a la reina por vos . — Su majestad es ... — Muy bondadosa . — Si , conoce sus intereses : necesita tener en Portugal un hombre poderoso 
 que sea suyo , y ha aprovechado la ocasíón . — ¿ Pero cuál es el resultado ? — Que me hacen rico ... — Luego si vos sois el primer beneficiado ... — Debo agradecer , callar y no meterme en buscar la causa de tan buenos 
 efectos . — No es la reina quien ha propuesto el casamiento ... — Es el rey de Portugal , lo sé ; me hace rico por evitar que su sobrino 
 sea más poderoso que él . Tampoco debe importarme esta causa ; el efecto 
",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Portugal,Very Positive,0.709937572479248
Portugal,"Arcos , Medina de Ríoseco , Sessa y Béjar , y los condes de Ureña y de Benavente , trayendo , respectivamente , el cepillo , la vela , el mazapán , el salero , el aguamanil y la toalla , y en medio de ellos Don Juan de Austria con la niña en los brazos , envuelta en un manto de terciopelo carmesí bordado de cañutillo de oro y forrado de tela de plata ; a su derecha venía el nuncio , Juan Bautista Castagna ; a su izquierda , el embajador del emperador , y detrás los de Portugal y de Francia . Seguían los dos padrinos , el archiduque Rodolfo y la princesa Doña Juana , precedida éste de su mayordomo mayor , don Juan Manrique de Lara , y del conde de Lemus , que lo era de la reina , y seguida de la camarera mayor , doña Isabel de Quiñones ; la aya de la infanta , doña María Chacón , y la dueña guardamayor , doña Isabel de Castilla , las tres en hilera . Seguían luego , y cerraban la marcha , las dueñas de honor de la reina y la princesa ,",SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Portugal,Neutral,0.7010602355003357
Portugal,"con las mejoras introducidas . En suma , Usana fundó la paz de los corazones y la justicia en la distribución de la riqueza . Mas no por eso-dice el documento de donde saqué estas noticias-los hombres dejaron de sufrir ; sufrían , aunque con más contento y resignación . El coronamiento de la obra de Usana fue una serie de victoriosas campañas contra los pueblos vecinos , la fijación de los límites del reino y el establecimiento de las tropas fronterizas para aislarlo completamente del exterior . El reino de Maya tiene próximamente la misma extensión que el de Portugal , y su figura es la de un bacalao preparado para el comercio . La raspa central es el río Myera , que lo divide en dos porciones casi iguales de Oriente a Occidente , hacia donde cae la cola . La región Norte , la más abundante en bosques , tenía , cuando yo llegué al país , trece ciudades : Maya , la capital , y Misúa , en el interior , en tierra abierta ; más al Norte , en el bosque , Viti , Uquindu , Mpizi , Cari , Urimi y Calu ; y en",SPA3018_Ganivet_LaConquista_annotated.xml,1880-1899,Portugal,Positive,0.6866323947906494
Portugal,"realización de este deseo tan anhelado se encontraba la mayor 
 desgracia y la mayor catástrofe de su vida , el sacrificio de seres 
 inocentes inmolados por su irreparable culpa y partícipes de sus 
 castigos . Noche divina en verdad , esta noche del 
 solsticio de verano . Como el 23 de Junio es el día más largo del 
 año , el instinto de los pueblos ha consagrado su hermosa noche con 
 poéticas y placenteras fiestas . Recuerdo , como , hace tiempo , 
 recorriendo en tal aniversario los feraces campos del bello 
 Portugal , a cada paso encontrábamos hogueras alimentadas por 
 plantas aromáticas que esclarecían el camino con sus destellos y 
 embalsamaban los aires con su humo . De la misma suerte , en los 
 antiguos pueblos , al borde luminoso de los mares del arte , a la 
 puerta de los templos de mármol erigidos en los altos promontorios 
 y retratados en las tranquilas aguas , encendíanse esta tarde 
 hogueras , a cuyo alrededor danzaban los mancebos y las doncellas , 
 entre canciones de amor y coros , acompañados por cítaras de oro , 
",SPA2001_EmilioCastelar_Ricardo_annotated.xml,1860-1879,Portugal,Very Negative,0.6852554082870483
Portugal,"Portugal , y susurrábase que 
 celebraba entrevistas en Tuy con ciertos pájaros ; afirmábase 
 también que las señoritas de Molende estaban ocupadísimas 
 construyendo cartucheras y no sé qué más arreos bélicos , y a cada 
 paso recibían secretos avisos de que se iba a practicar un registro 
 en su casa . Sin embargo , los 
 entendidos y prácticos en la materia comprendían que cualquier 
 intentona a mano armada en territorio gallego se quedaría en agua 
 de cerrajas , y que por más rumores que corriesen acerca de 
 armamentos y organización en Portugal , venidas de tropa , 
 nombramientos de oficialidad , etc. , la verdadera batalla que allí 
 se librase no sería en los campos , sino en las urnas ; no por eso 
 más incruenta . Gobernaban a la sazón el país los dos formidables 
 caciques , abogado el uno y secretario el otro del ayuntamiento de 
 Cebre ; esta villita y su región comarcana temblaban bajo el poder 
 de entrambos . Antagonistas perpetuos , su lucha , como la de los 
 dictadores romanos , no debía terminarse sino con la pérdida y 
",SPA3004_PardoBazan_LosPazos_annotated.xml,1880-1899,Portugal,Neutral,0.684233546257019
Portugal,"necedad de mis temores,—dijo la de 
 Miraguas , sonriendo,—porque habiendo tomado vuestra majestad a su cargo 
 el asunto , no he debido dudar un instante del éxito . La duquesa mentía : el miedo que le había infundido Patiño no lo habían 
 disipado las palabras de la reina . Los planes de esta , urdidos con toda su admirable habilidad , hubieran 
 dado el mejor resultado , tratándose de otro hombre menos sagaz que fray 
 Manuel y que no hubiese contado , como éste , con la voluntad y decidido 
 apoyo del rey de Portugal . Fray Manuel no era hipócrita : el deseo que mostraba de que lo dejasen en 
 paz en su retiro , era verdadero , su única aspiración , su solo afán ; pero 
 estaba obligado a servir al que había depositado en él toda su confianza 
 y a velar por los intereses de su antiguo señor , cuyos señalados favores 
 no podía olvidar sin dar pruebas de la mayor ingratitud . Ni la reina ni la duquesa comprendían esto : veían solamente a un hombre 
 que por su talento y su misteriosa influencia , podía",SPA2013_OrtegaYFrias_ElDuende_annotated.xml,1860-1879,Portugal,Very Negative,0.6652045249938965
