key_word,text_window,file,period,sentiment,confidence_score
Nápoles,y tal corriente de simpatía se estableció desde aquel momento entre el león de Austria y el león del desierto que vino a ser éste el más fiel servidor de aquél y así lo cuenta el gran caballero don Luis Zapata de Calatayud que le alcanzó a ver muchas veces Hubo un león real el señor Don Juan de Austria -dice el citado Zapata en sus Misceláneas- que de su mismo nombre le llamó también Austria que de día y de noche nunca de su presencia se quitaba como un leal capitán de su guarda Al negociar con todos en Nápoles echado ante él le tenía puesto el pie encima y como un lebrel la barba en tierra y de contento con tal favor coleando estaba a su comer a la mesa y allí comía de lo que el señor Don Juan le daba y venía asimismo cuando se lo mandaba dar y en la galera el esquife de ella era su morada y cuando iba a caballo iba en su estribo como un lacayo y si a pie detrás como un paje ni había oficio en su real casa que el manso y obediente león no representase hasta ser de,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.6666300296783447
Nápoles,á las Huelgas -Os equivocáis de medio á medio si alguno muere por el asesinato de Escovedo morireis tambien y en Italia está Juan de Mesa que no me dejará mentir -¡Juan de Mesa Cómo Estáis enterado -De todo señora Princesa de todo porque siempre me preparo en tiempo para lo que puede venir Juan de Mesa á quien hace muchos años encargó vuestro esposo el príncipe de Éboli la muerte del secretario de D. Fernando Alvarez de Toledo ha recibido de vuestras manos por la de Escovedo magníficos presentes y un empleo en la administracion de vuestras haciendas de Nápoles A pesar de esto hablará cuando yo quiera Al escuchar doña Ana tan terrible revelacion se consideró perdida sin remedio si no entraba en un arreglo amistoso con aquel hombre que podia disponer de su suerte y de la de su amante Fácil le hubiera sido dar voces y hacer si Diego no la mataba que acudiesen sus criados ó gentes de la calle que forzando las puertas lograsen socorrerla mas nada adelantaba con tal escándalo y antes bien precipitaria un desenlace espantoso para ella por las declaraciones del soldado Convencida de su impotencia sin fuerzas ya para luchar recurrió,SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Very Positive,0.664027750492096
Nápoles,más secreto se haga se a encargado della hasta ponerla con vuestra alteza con quien el dicho cardenal se dará la mano y correspondencia De nuevo suplico a vuestra alteza se la dé con el mismo y que desde luego entienda que es madre de padre y hijo La que verdaderamente te parirá es mujer de las nobles y señaladas de aquí y de las más hermosas que ay en toda Italia que al fin con todas estas partes y principalmente la de la nobleza parece que podrá mejor sufrirse este deshorden Esto es señora en quanto a esto -De Nápoles 18 de julio de 1573 -Besa las manos de vuestra alteza su muy cierto servidor y obediente hermano Don Juan de Austria Este presto llegó al fin y el 11 de septiembre dio a luz Diana Falangola una niña que fue bautizada con el nombre de Juana hízose cargo de ella al punto el cardenal Granvela y entregola a una nodriza buscada de antemano Dos meses después a principios de noviembre cumpliendo el cardenal las órdenes de Don Juan y Doña Margarita envió la niña a Aquila con su nodriza y el marido de ésta iban al cuidado de Francisco,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.6594794988632202
Nápoles,corazón Hallábase Don Juan ocioso porque las ocupaciones de su mando mientras la flota invernaba no eran bastantes a satisfacer su actividad fogosa hallábase herido en su amor propio por no haber sido escuchados sus oportunos avisos sobre la organización y comienzo de aquella campaña cuyos escasos resultados lamentaban ahora todos dando al generalísimo una razón tardía Necesitaba pues algo que distrajera su imaginación y llenase su tiempo y lo encontró en aquel país delicioso bajo aquel cielo incomparable en aquel corrompido Nápoles del siglo XVI tan peligroso entonces por sus traidoras delicias como lo es hoy mismo Era ya Nápoles por aquel tiempo una de las ciudades más hermosas de Italia y de Europa el famoso virrey don Pedro de Toledo la había agrandado y embellecido echando abajo las antiguas murallas y construyendo soberbios palacios monasterios magníficos y suntuosas iglesias en las dos millas cumplidas que con esta mejora agregó a la ciudad empedró también las calles y plazas llenándolas de árboles y fuentes y abrió la famosa vía de más de media legua de largo llena de suntuosos palacios que él llamó calle del Espíritu Santo y se llama hoy en memoria suya calle de Toledo Contaba entonces Nápoles,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.6533618569374084
Nápoles,á todas horas del dia y de la noche -Me ocurre una idea dijo Juan de Mesa levantándose -Oigámosla repuso Diego imitando aquel movimiento -Antes de venir á buscarte he comprado dos yeguas -Bien pensado porque así no nos cansará el camino -Es que voy á hacer con ellas lo que se llama en la guerra armar una emboscada -Ahora soy yo quien no te entiende -Se me figura que puede servirnos de algo el discurso de que esas yeguas lleven las herraduras al revés -¡Demonio esclamó Diego fuera de sí y abrazando á su amigo desde que partiste á Nápoles has aguzado prodigiosamente el ingenio Las yeguas herradas al revés Sabes que has descubierto una mina de oro Haz lo que has imaginado que ya verás en breve los milagros que produce tu invencion Separáronse aquellos dos hombres honradísimos Juan de Mesa para volver á su posada y tomar las disposiciones convenientes que habian quedado acordadas y Diego Martinez para darse trazas de que Antonio Perez pudiese fugarse de Madrid así como de Pinto la princesa de Éboli pues ignoraba que la justicia del Rey habia encerrado con mayor seguridad á estos dos personages de nuestra historia En cuanto á,SPA1018_Andueza_DonFelipe_annotated.xml,1840-1859,Very Negative,0.642020583152771
Nápoles,a defender la causa del pueblo en una intentona revolucionaria en que se vio comprometido familiar y todo por culpa de amistades heteróclitas adquiridas en las escapatorias frecuentes que de noche emprendía con otros compañeros y algún seminarista amigo de ir al teatro y a lugares de corrupción más inmediata Anduvo por los campos en calidad de sublevado días y días hasta que se le rompieron los zapatos y emigró con otra porción de ilusos como los llamaba en una alocución el Capitán general de Valencia Y tanto corrió que no paró hasta Italia Vivió en Turín en Roma en Nápoles Dios sabe cómo y ello fue que a España volvió de corista en una compañía de ópera hablando italiano con mucho mundo y persuadido de que su vocación era la música y su fuerte la seducción de mujeres fáciles y el tentar a todas fáciles o difíciles En Barcelona llamó su voz la atención de un maestro se podía sacar partido de ella enseñándole música lo que se llama música se aplicó de veras al estudio dejó por algunos años el teatro vivió de no se sabe qué recursos tal vez a costa del amor chocho y se le vio,SPA3003_LeopoldoAlas_SuUnicoHijo_annotated.xml,1880-1899,Very Negative,0.638879120349884
Nápoles,dónde encontrarla -Y el caso es que yo me estoy deteniendo contigo haciendo falta en otro sitio -Vete en ese caso Luis déjame abandonado a mi suerte fuera de llamarte mi amigo si tal hiciera vente conmigo y pues caminas al azar déjate arrastrar por él a ver si encontramos la causa de tu quebranto -Vamos Y los dos caballeros adelantáronse por la Puerta de Moros en dirección a la Cava baja que no me dirás lo que ha sucedido -preguntó Luis a su amigo -Dime conoces a ese caballero italiano que ha tres meses llegó a la corte desde Nápoles y que se llama o se hace llamar el marqués Adelfi -¿Que se hace llamar has dicho -No sé por qué paréceme que tiene más trazas de bandido que no de caballero de la corte del hijo de nuestro excelente monarca -¿Qué te ha hecho el marqués Adelfi -¿Conoces -prosiguió Vicente desentendiéndose de la pregunta de su amigo- a Lola la Zapatera -¿Estás en ti Vicente Quién no conoce en Madrid a la maja de más rumbo que se pasea desde Lavapiés a Maravillas Diera yo el amor de todas las mujeres que me han querido que no han sido,SPA2021_RafaelDelCastillo_LosCaballerosDelAmor_annotated.xml,unknown,Very Negative,0.6381378173828125
Nápoles,mi juicio es evidente que Ponzone no ha creído obligar a otra persona que a vuecencia -Así lo sospechaba -pronunció fríamente el marqués- pero no me ha parecido inútil oírlo Y eligiendo con aire distraído un papel entre los que había sobre la chimenea hizo con él una especie de antorcha prendió fuego a su punta en el hogar y utilizó la llama para encender tranquilamente el cigarro Después arrojó a los tizones el resto de la mecha La casualidad había hecho que el papel tomado por Esquilache fuese la carta del secretario del Presidente del Consejo de regencia de Nápoles Lozano afectó no echarlo de ver entornando los párpados con indolencia pero el iris de los ojos fulminaba a través de las pestañas más chispas que la misma chimenea El marqués prosiguió -Los dones de un hombre como Ponzone a pesar de la modestia con que usted los justiprecia no son seguramente de desdeñar No echaré en olvido el nombre de don Felicísimo Lozano si ocasión se presenta en que sea conveniente utilizar sus especiales cualidades Tiene usted a bien manifestarme su residencia -Calle de Alcalá fonda de Levante Esquilache trazó un par de garabatos en el libró de memorias,SPA3012_Barreras_ElEspadachin_annotated.xml,1880-1899,Very Negative,0.6360047459602356
Nápoles,yo recibionos muy afablemente y mandó nos diesen aposento porque no se confesaría hasta la noche y ya que era hora de maitines llamáronnos y yo confesé a su alteza y al mayordomo y el Padre fray Fee al camarero y muchos otros caballeros y comulgó su alteza a la primera misa cantada y después todos los caballeros que confesado habían Nosotros día de Navidad después de comer volvimos a nuestro convento Tenía pensado Don Juan para asegurar sin duda mejor los frutos de su penitencia marchar desde el monasterio de Pie de Grutta a los Abruzzos sin entrar en Nápoles para conocer y visitar en Aquila a su hermana Doña Margarita de Austria la famosa gobernadora de los Países Bajos madre de Alejandro Farnesio Pero alcanzáronle en aquel piadoso retiro cartas de su hermano Felipe II que fueron muy de su agrado y le obligaron a volver a Nápoles y a detener su visita Mostrábase en estas cartas el rey Don Felipe decidido a llevar a cabo la tercera campaña contra los turcos que preceptuaba la Liga santa para marzo del próximo año de 73 y a este propósito mandaba a Don Juan no sólo preparar para dicha fecha las,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Positive,0.6352131962776184
Nápoles,si anduviese buscando expresiones adecuadas a su pensamiento Jimeno creía que no iba a llegar nunca la misteriosa revelación y dijo con impaciencia Proseguid señora proseguid Hace muchos años muchos quince lo menos que llegaron a mi poder los documentos de cierto mozo aventurero que pasaba por hijo de un judío Jimeno tuvo que reprimir un movimiento de asombro al oír aquellas palabras Clavó en Leonor una mirada y quedó enteramente tranquilo Continuad la dijo Este mozo aventurero que se creía descendiente de tan inmunda raza era un príncipe nada menos Un príncipe Sí era un bastardo del rey de Nápoles don Alfonso el Magnánimo De veras exclamó Jimeno que necesitaba desahogar su pecho de alguna manera Sí recién nacido todavía fue robado por una judía llamada Raquel vivió como villano entre labradores y cuando mi hermana doña Blanca que de Dios goza andaba fugitiva y disfrazada con los sayales de villana ese aventurero El príncipe Pues se enamoró de ella perdidamente Y ella Mi hermana La princesa Ella se prendó también de la bizarría de aquel mancebo Conocisteis a ese príncipe Le vi tan sólo una vez y esa con la visera calada y por breves instantes Con visera Pues,SPA1025_NavarroVilloslada_DonaBlanca_annotated.xml,1840-1859,Very Positive,0.6315392255783081
Nápoles,me pareciese conveniente Cediendo pues a esta consideración consentí en desprenderme de la criatura para que Samuel y su mujer lo cuidasen como hijo Tenía también un verdadero placer en que aquel que había nacido para ser enemigo de nuestra religión fuese instruido y educado en ella por sus hermanos Cielos exclamó Jimeno que había escuchado a la hebrea con la más viva ansiedad pero ese niño soy yo Tú lo dices Quién fue mi padre Quién fue mi madre Tu madre Catalina Marini Y mi padre Quién es mi padre Tu padre se llama Alfonso el Magnánimo rey de Nápoles y de Aragón Gran Dios Hijo de un rey Y lo habéis callado tanto tiempo Dónde dónde están esos papeles Dónde están esas pruebas Dádmelas al punto vengan son míos a mi me pertenecen Esos papeles no están en mi poder Ah Quién los tiene Doña Leonor de Navarra La condesa de Fox Sí Mi mortal enemiga Necio de mí que he creído un sólo instante en mi ventura cuando está vedada para mi corazón Pero cómo me habéis desposeído de mis títulos de mi nombre de mi familia Oh Pronto pronto esos papeles exclamó Jimeno cogiendo a Raquel por,SPA1025_NavarroVilloslada_DonaBlanca_annotated.xml,1840-1859,Very Positive,0.6282978653907776
Nápoles,El escrito cuenta algunos años de fecha aún reinaba en España el buen Fernando -¡Ah -Se refiere a la época de los sentimientos platónicos de los méritos de las esperanzas Se trataba de impetrar de la Santa Sede la creación de un obispado en la provincia de Girgenti para el cual en su día debía ser presentado un sobrino de Tanucci Coincidía con esta circunstancia la existencia en el territorio de la mitra en proyecto de una pingüe fundación piadosa sobre cuya propiedad se litigaba entre el Sumo Pontífice y la corona de las dos Sicilias En la corte de Nápoles se acariciaba el pensamiento de llegar a conseguir de etapa en etapa que Su Santidad se aviniese a aplicar por vía de transacción a la nueva silla episcopal las cuantiosas rentas disputadas Todo estribaba en acertar a conducir el asunto con destreza Entre los diplomáticos sicilianos el marqués de Esquilache por la iniciativa del rey Carlos fue el encargado de pasar a Roma para dirigir cerca del Papa gestión tan delicada En ningún tiempo se ha visto libre del mismo capital defecto Leopoldo de Gregorio el elevado concepto en que tiene su propia suficiencia Ofuscado el marqués por la benevolente,SPA3012_Barreras_ElEspadachin_annotated.xml,1880-1899,Very Positive,0.6256733536720276
Nápoles,apiñadas en las puertas y hasta en las cornisas de las capillas ansiosas todas de ver y ser vistas Hubo desmayos de sofoco chillidos de protesta codazos de mal humor y lechuguillas arrugadas conteritas torcidas verdugados chafados mantos desprendidos joyas perdidas y rosas sembradas a granel de las que habían ocupado tan honoríficos puestos A una grave consejera rompiósele el collar que era una sarta de perlas de las que sólo pudo recuperar una media docena Venía Don Juan entre el cardenal Granvela y el arzobispo de Montreal y seguíanle todos los príncipes duques marqueses y condes que había en Nápoles que eran muchos y otra infinidad de caballeros Celebró la misa un obispo y el de Castellemare que era capellán mayor del rey diole la paz a Don Juan y presentole a besar el libro de los Evangelios El camarero mayor del Papa estaba al lado de la Epístola en un banco sin respaldo cubierto de terciopelo carmesí tenía puesta una sotana de terciopelo negro y vestida encima una ropa de grana Hallábase la rosa de oro de manifiesto en el altar mayor en un jarrón de plata era de oro macizo como de un pie de alta con airoso,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.625550389289856
Nápoles,saldrás alomar billetes para Suiza Para Suiza esclamó el criado Qué de qué te sorprendes Oh de nada señor de nada No te gusta Suiza es el pais mas hermoso del mundo No sé si me gusta porque no le conozco y hermoso ó no esto era lo que menos á mí me importara yo voy á donde vá mi señor y estoy bien donde está él Entonces Pero es que por mas hernioso que sea ese país yo sé que en él ha de encontrarse V. tan mal como se encuentra en Lóndres como se encontró en París en Nápoles y en Roma y en tantas parios como hemos recorrido siendo en todas estranjeros y como desterrados del mundo Desterrados es verdad No es por consiguiente á Suiza donde debemos ir señor A dónde pues El criado estuvo un momento para responder y repitió A dónde Sí á dónde Daniel se detuvo otra vez como por miedo de herir á su amo hasta que resolviéndose dijo A Barcelona Barcelona esclamó Diego que Diego era como habrá adivinado antes el lector el enfermo del alma Sí á Barcelona señor donde dejó V. la vida Calla Daniel ! interrumpió Diego con un,SPA2012_Altadill_BarcelonaYsusMisterios_annotated.xml,1860-1879,Very Positive,0.622459352016449
Nápoles,decadente con más grasa en el cuello de la camisa que inspiración en los versos madame Cartuche una jamona sáfica de quien nunca se supo que tuviese que ver con ningún hombre monsieur Grille un mulato escuálido y pasudo diputado por la Martinica antiguo amigo de Baranda Collini un pretenso barón italiano de inconfesables aficiones monsieur Lapin un violinista cuya cabeza parecía una esponja Mistress Galton no hablaba sino de modistas y carreras de caballos Maigre no decía dos palabras sin citar a su maestro Verlaine Grille se jactaba de sus quiméricos triunfos parlamentarios y Collini cantaba las bellezas de Nápoles y Capri saboreando mentalmente un plato de macarrones El violinista no hablaba arañaba las tripas Todos se despellejaban a la sordina sin perjuicio de prodigarse cara a cara las más ridículas lisonjas -¡Oh -exclamaba la Presidenta- Monsieur Lapin supera a Sarasate Qué arco qué arco Lapin se inclinaba ceremonioso -¡Qué versos qué versos tan sugestivos tan armoniosos y penetrantes los de Maigre Maigre se doblaba llevándose la mano derecha al corazón -Para oratoria la de Grille Ni Mirabeau Grille sacudía la hirsuta pasa Y todos decían a coro qué buena es usted Qué buena y qué inteligente Y por lo,SPA4019_Bobadilla_AFuegoLento_annotated.xml,1900-1920,Very Negative,0.6191885471343994
Nápoles,y de la gloria Los hombres sobrecogidos de admiración le imitaban servilmente las damas enamoradas de su gallardía disputábanse sus miradas y solicitaban sus galanterías como sobrenatural honra y el pueblo ocioso también y prendado de tanto garbo y gentileza fantaseaba sus triunfos y hazañas le seguía por todas partes y en los juegos de cañas y de pelota en las mascaradas en los torneos y en las corridas de toros aplaudía con entusiasmo su destreza y su valor a toda prueba En el Diario del confesor de Don Juan de Austria fray Miguel Serviá que le había seguido a Nápoles nótase un fenómeno que hará sonreír tristemente a todo el que conozca la flaqueza del corazón humano y las terribles luchas que en la juventud riñen en él la castidad la piedad y el remordimiento A medida que se engolfaba Don Juan en los placeres de Nápoles disminuye la regularidad y la frecuencia con que apuntaba el buen franciscano en su Diario esta sencilla frase Hoy se ha confesado su alteza Y engolfado en estos pasatiempos y continuas diversiones de Nápoles sucedió a Don Juan lo que en semejantes circunstancias acontece a la juventud incauta y apasionada que llegó más,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.6118193864822388
Nápoles,de Sessa en vez del comendador mayor don Luis de Requeséns nombrado por Felipe II gobernador de Milán Éstas eran las únicas modificaciones hechas en la flota Aquella expedición -dice un historiador- fue emprendida con indiscutible retraso continuada con lentitud y malograda por desacuerdos Nadie hubiera creído en octubre de 1571 que los vencedores de Lepanto habían de regresar así en 1572 » Y así regresaron en efecto sin haber logrado combate formal con el Turco y sin más botín de guerra que la magnífica galera del nieto de Barbarroja apresada por el marqués de Santa Cruz y traída a Nápoles para rebautizarla con el nombre de La Presa Diose aquí por terminada la jornada y los venecianos fueron a invernar a Corfú la flota pontificia en Roma y Don Juan de Austria con su escuadra a Mesina y de allí a Nápoles donde por su mala ventura mandole invernar Felipe II Y fue mala ventura ésta porque sucedió entonces lo que con su maternal previsión había pronosticado doña Magdalena de Ulloa al despedir a Don Juan para la guerra de Granada La ociosidad opulenta será siempre perjudicial a su juventud y sólo las responsabilidades y trabajos de la guerra podrán,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.6083797812461853
Nápoles,en Italia como ya hemos dicho de agente secreto al embajador de España en Roma Con éste motivo había recibido distintas misiones para el reino de Nápoles y como que el marqués Adelfi padre de nuestro héroe era muy importante personaje por medio de él había conocido a su hijo a quien había servido también en algunas de sus empresas amorosas Gaetano era una especie de bravo mitad bandido mitad mayordomo que el joven marqués tenía a su servicio y como que los bribones se entienden fácilmente él y don Tadeo supieron hacerlo durante el tiempo que éste permaneció en Nápoles De aquí su conocimiento de aquí según decía Gaetano el deseo que el marqués tenía de encontrarle y de aquí la alegría experimentada por el italiano al tropezar tan inesperadamente con él Entrambos tunantes se dirigieron hacia la casa del marqués Éste como ya hemos indicado hallábase convaleciendo de la herida que le había inferido don Luis Al ver al viejezuelo exclamó -¡Gracias a todos los diablos del infierno que pareciste -Podéis creer señor -contestó con su más meloso acento el aludido- que a saber que estabais en Madrid y que me necesitabais hubiera acudido inmediatamente a vuestro lado -¿Y,SPA2021_RafaelDelCastillo_LosCaballerosDelAmor_annotated.xml,unknown,Positive,0.5988020896911621
Nápoles,blanco en ambas decía arriba Masónico y abajo Marqués de Sabadell Los sellos habían desaparecido y notábanse sobre la fina vitela las asperezas de la goma con que habían estado sujetos Jacobo con voz ahogada y gesto de medrosa ansia dijo entonces -El otro el rojo Dónde está Asustado el tío Frasquito al notar la emoción de Jacobo no acertaba a decir palabra temiéndose algo gordo y comenzó a buscar precipitadamente entre los sellos reales murmurando aturdido -De Víctorr Manuel erra me acuerrdo muy bien Estarrá entre los soberranos de Italia con un duque de Parrma y un Ferrnando de Nápoles lo puse Porrque la Italia una no me pasa vamos que no me pasa Y apareció al fin después de mucho revolver la página 98 llena de sellos reales y entre uno del último duque de Parma reinante y otro de Fernando de Nápoles hallaron otra casilla en blanco Arriba decía Rey de Cerdeña debajo Marqués de Sabadell Dio entonces Jacobo una puñada en el brazo de la butaca diciendo con voz sorda has perdido -¡Ay Jesús Jacobito Porr Dios dímelo Qué pasa -exclamó el tío Frasquito muerto de susto has perdido Me has perdido -repetía Jacobo Y bajo la,SPA3013_Coloma_Pequeneces_annotated.xml,1880-1899,Very Negative,0.5942668318748474
Nápoles,corazón humano y las terribles luchas que en la juventud riñen en él la castidad la piedad y el remordimiento A medida que se engolfaba Don Juan en los placeres de Nápoles disminuye la regularidad y la frecuencia con que apuntaba el buen franciscano en su Diario esta sencilla frase Hoy se ha confesado su alteza Y engolfado en estos pasatiempos y continuas diversiones de Nápoles sucedió a Don Juan lo que en semejantes circunstancias acontece a la juventud incauta y apasionada que llegó más lejos de donde hubiera querido llegar Hubo en este primer tropiezo de Don Juan en Nápoles extrañas intervenciones que asombran hoy más que asombraban entonces El caso fue de esta manera Corríanse toros los domingos en la plaza de caballerizas del palacio del virrey que lo era a la sazón el cardenal Granvela Convidaba éste por turno a todas las familias de la nobleza por ser el local harto pequeño para convidarlas todas a un tiempo y el último domingo de octubre día magnífico del otoño de Nápoles llegole la vez a un cierto caballero de Sorrento llamado Antonio Falangola que vivía en Nápoles con su mujer Lucrecia Brancia y su hija Diana reputada por la,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.593138575553894
Nápoles,prueba En el Diario del confesor de Don Juan de Austria fray Miguel Serviá que le había seguido a Nápoles nótase un fenómeno que hará sonreír tristemente a todo el que conozca la flaqueza del corazón humano y las terribles luchas que en la juventud riñen en él la castidad la piedad y el remordimiento A medida que se engolfaba Don Juan en los placeres de Nápoles disminuye la regularidad y la frecuencia con que apuntaba el buen franciscano en su Diario esta sencilla frase Hoy se ha confesado su alteza Y engolfado en estos pasatiempos y continuas diversiones de Nápoles sucedió a Don Juan lo que en semejantes circunstancias acontece a la juventud incauta y apasionada que llegó más lejos de donde hubiera querido llegar Hubo en este primer tropiezo de Don Juan en Nápoles extrañas intervenciones que asombran hoy más que asombraban entonces El caso fue de esta manera Corríanse toros los domingos en la plaza de caballerizas del palacio del virrey que lo era a la sazón el cardenal Granvela Convidaba éste por turno a todas las familias de la nobleza por ser el local harto pequeño para convidarlas todas a un tiempo y el último domingo de,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Negative,0.591945469379425
Nápoles,a su galera capitana sin querer ver a nadie y mandó embadurnar de negro todas las de su flota teñir del mismo color las cuerdas y velas y cubrir con crespones las farolas escudos y enseñas Aquella sombría y enlutada flota anclada en el puerto túvose en Mesina por fúnebre presagio y los siniestros rumores que corrían de nuevas depredaciones de los turcos en Corfú y formidables aprestos de su flota para cargar sobre Sicilia causaron tan inquieta alarma en aquel pueblo supersticioso y fantástico que no bastaron para calmarle ni el anuncio de la salida de Don Juan de Nápoles ni los suntuosos preparativos que hacían para su recibimiento El 23 de agosto a media mañana divisaron los vigías sicilianos una flota numerosa que navegaba a toda vela con rumbo hacia el faro Renació en unos la esperanza y creció en otros el espanto porque mientras las gentes sensatas y juiciosas tenían por cierto que era aquélla la esperada flota de Don Juan de Austria empeñábase el vulgo ignorante y vocinglero en que era la temida del Turco y alborotaba la ciudad con sus gritos y carreras Salieron al encuentro de la que llegaba las dos flotas pontificia y veneciana,SPA4025_Coloma_Jeromin_annotated.xml,1900-1920,Very Positive,0.5907114148139954
Nápoles,"Fernando el Católico y el héroe de Cerignola el duque de Alba y el triunfador en Lepanto Felipe V y Eugenio de Saboya,- gigantescas figuras de la historia patria guerreros invencibles héroes casi mitológicos que supieron encadenar la victoria cargada de laureles a los pies de la indomable España;- nada queda ya tampoco de aquellas espléndidas mansiones artesonadas é labradas como cosa de maravilla ca non parescen fechas por manos de omes mortales según el juicio de un historiador antiguo donde lloraron su libertad perdida el rey de Navarra don García el Trémulo el infortunado príncipe de don Jaime de Nápoles el revoltoso conde don Fadrique de Benavente el desgraciado ministro de don Juan II don Álvaro de Luna los bravos comuneros don Juan de Mendoza y don Juan de Figueroa nada en fin de aquellas sombrías estancias donde Alfonso X el Sabio hacía morir al infante don Enrique Sancho IV el Bravo mandaba asesinar al príncipe don Juan y a don Felipe de Castro Pedro I el Cruel hacia dar muerte a los infelices señores Garcilaso de la Vega Juan Fernández de Tovar y demás ilustres compañeros de desgracia Todo ha desaparecido Como si las tradiciones y los recuerdos de",SPA2010_MartínezDeVelasco_NocheDeVenganzas_annotated.xml,1860-1879,Very Positive,0.5906182527542114
Occidente,grande Almanzor me diga mostrándome á su hija al cielo de hermosura al conjunto de la discreción y de todas las grandezas humanas hé aquí tu esposa — Sayaradur es muy jóven aun contestó afablemente Almanzor Y qué importa Acaso soy yo viejo Acaso no me has puesto bastante á prueba para juzgar si merezco la ventura de llamarme tu hijo Príncipe tú estás llamado al califato Y qué importa No eres tú el califa de hecho Yo no soy mas que un siervo de Dios y del poderoso califa mi señor Sin ti Hescham no ocuparía el trono de Occidente sin tí la guerra civil ardería en el imperio cordobés y el cristiano no estaria contenido en las fronteras ni nos pagaría parias ni tributos tú eres la espada invencible del pueblo muslímico el conservador de la ley el amparador del imperio el justo el sábio el liberal el prudente si tú lo que es imposible olvidases un dia que eres súbdito serias califa solo con quererlo Tu alianza pues me honra el pueblo islamita puede encumbrar y derrocar á los poderosos con la voluntad de Dios un pastor puede ceñirse la espada del enviado de Dios Mojanmet el escogido,SPA1024_FerandezYGonzalez_LossieteinfantesdeLara_annotated.xml,1840-1859,Very Positive,0.7869965434074402
Occidente,suerte que ni es dado señalar los estados que pertenecían a cada uno de los combatientes ni el tiempo que ocupaban los pueblos conquistados Los vencedores ayer son hoy vencidos los que poseían pocos días ha un territorio hoy le pierden mañana le recobran y le devastan Toman parte en la sangrienta lid los romanos Teodoredo rompe el tratado de su antecesor y lucha con ellos y en medio de este espantable caos surge un nuevo conflicto presentándose el feroz Atila el azote de Dios que viene de Oriente al frente de cien pueblos amagando destruir todas las naciones de Occidente Éstas se unen contra él y en el año 451 en una memorable batalla cerca de Chalons a orillas del Marne el terrible Atila fue derrotado si bien costó la vida a Teodoredo que murió peleando como bueno habiendo sucumbido en breves horas 170000 combatientes de uno y otro bando Habían peleado a las órdenes de su padre los hijos del monarca Turismundo y Teodorico muerto aquél pretendieron ambos la corona terciando en la discordia otro hermano llamado Eurico Ciñósela por fin Turismundo que poco tiempo disfrutó de las glorias mezcladas de peligro que en aquel tiempo ofrecían los tronos,SPA3028_PascualDeSanjuan_Flora_annotated.xml,1880-1899,Very Negative,0.7863721251487732
Occidente,vengarte Vengarte y de qué pues crees que jamás hubiera yo sido tu esposa aunque te hubieses sentado sobre el divan del califato de Corthobah Te engañas Al-Madhi hubiera preferido mil muertes hay entre nosotros un abismo que nos separa Tú eres traidor receloso fatal y yo yo no puedo mentir yo no puedo ocultar mi ódio ni violentar mi alma tus celos son ridículos puesto que yo ni le he amado ni te amo ni te amaré Al-Madhi palideció densamente Hablas con tanta arrogancia Sayaradur porque eres hija del poderoso del grande del temido hágib Almanzor del califa de Occidente en una palabra tú eres una verdadera princesa porque de tu padre es el poder la fuerza las espadas de nuestro imperio los demas desde el califa Hescham abajo somos verdaderos súbditos de tu padre él hace la paz y la guerra él decreta los impuestos él escribe las leyes su voluntad aquí es omnipotente Y justa si el califato de Occidente no so ha quebrantado ya con la guerra civil si los cristianos están contenidos en las fronteras á mi padre se debe si tú aparentas lealtad es de miedo si tú me arnas es porque crees que casándolo,SPA1024_FerandezYGonzalez_LossieteinfantesdeLara_annotated.xml,1840-1859,Very Negative,0.7578712105751038
Occidente,llamados años transcurridos desde que Androgatho diera inicua bárbaramente muerte al emperador legítimo Gratiano Ahora Andragatho era el almirante de la escuadra de Máximo en el Mediterráneo cuando navegaba con ella por el Adriático con rumbo al puerto de Aquileia diéronle noticia de la catástrofe Seguro de que no encontraría gracia delante del vencedor se conjuró al suplicio que le aguardaba arrojándose de cabeza en las olas sin haber pensado en resistir La antigua prefectura de las Galias fue agregada a la de Italia reconstituyéndose nominalmente en cabeza de Valentiniano II joven de diez y siete años el imperio de Occidente De las dos espinas que traspasaban a Numisio y le tenían sorbidas y anuladas todas las potencias había quedado extraída de raíz la más tóxica y aguda la espina de Magno Máximo Eso había bastado para hacerle volver en sí y reconciliarlo en parte con la vida Su genio constructivo resurgió y sin abandonar sus mecánicas y su astronomía -purgada ya de todo elemento místico- dióse a madurar cierto pensamiento de carácter social y benéfico y a recabar el concurso de su nuevo vecino a fin de encarnar tal pensamiento y traza en la realidad Frecuentemente veíase a Numisio y,SPA4021_Costa_ElUltimoDia_annotated.xml,1900-1920,Very Negative,0.752649188041687
